subject id,list,trial number,word,pic1,pic2,pic1type,pic2type,side clicked,chosenpic,response,trial type,datetesting,time,reaction time
72514-9L,2,5,fill4,na,na,na,na,na,na,na,filler,7/25/14,14:53,na
72514-9L,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/25/14,14:53,1146
72514-9L,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/25/14,14:53,1293
72514-9L,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/25/14,14:53,1592
72514-9L,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/25/14,14:53,2071
72514-9L,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/25/14,14:53,1680
72514-9L,2,11,fill3,na,na,na,na,na,na,na,filler,7/25/14,14:53,na
72514-9L,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/25/14,14:53,1236
72514-9L,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/25/14,14:53,1555
72514-9L,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/25/14,14:53,2829
72514-9L,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/25/14,14:53,1777
72514-9L,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/25/14,14:53,1504
72514-9L,2,17,fill2,na,na,na,na,na,na,na,filler,7/25/14,14:53,na
72514-9L,2,18,toma,toma,monkey,novel,familiar,L,toma,Y,MEexperimental,7/25/14,14:53,1803
72514-9L,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/25/14,14:53,3009
72514-9L,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/25/14,14:53,1727
72514-9L,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/25/14,14:53,1879
72514-9L,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/25/14,14:53,1314
72514-9L,2,23,fill1,na,na,na,na,na,na,na,filler,7/25/14,14:53,na
72514-9L,2,24,frog,frog,pifo,familiar,novel,L,frog,Y,MEcontrol,7/25/14,14:53,3472
72514-9L,2,25,dax,cup,dax,familiar,novel,R,dax,Y,MEexperimental,7/25/14,14:53,2005
72514-9L,2,26,car,car,fep,familiar,novel,L,car,Y,MEcontrol,7/25/14,14:53,3309
72514-10L,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/25/14,15:04,1397
72514-10L,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/25/14,15:04,1599
72514-10L,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/25/14,15:04,2249
72514-10L,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/25/14,15:04,3118
72514-10L,2,11,fill3,na,na,na,na,na,na,na,filler,7/25/14,15:04,na
72514-10L,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/25/14,15:04,1479
72514-10L,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/25/14,15:04,1507
72514-10L,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/25/14,15:04,1906
72514-10L,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/25/14,15:04,1125
72514-10L,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/25/14,15:04,1671
72514-10L,2,17,fill2,na,na,na,na,na,na,na,filler,7/25/14,15:04,na
72514-10L,2,18,toma,toma,monkey,novel,familiar,L,toma,Y,MEexperimental,7/25/14,15:04,2348
72514-10L,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/25/14,15:04,1624
72514-10L,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/25/14,15:04,1474
72514-10L,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/25/14,15:04,1720
72514-10L,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/25/14,15:04,1502
72514-10L,2,23,fill1,na,na,na,na,na,na,na,filler,7/25/14,15:04,na
72514-10L,2,24,frog,frog,pifo,familiar,novel,L,frog,Y,MEcontrol,7/25/14,15:04,1412
72514-10L,2,25,dax,cup,dax,familiar,novel,R,dax,Y,MEexperimental,7/25/14,15:04,1437
72514-10L,2,26,car,car,fep,familiar,novel,L,car,Y,MEcontrol,7/25/14,15:04,1294
72514-11L,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/25/14,15:27,2140
72514-11L,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/25/14,15:27,1092
72514-11L,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/25/14,15:27,1207
72514-11L,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/25/14,15:27,1560
72514-11L,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/25/14,15:27,1220
72514-11L,1,6,fill1,na,na,na,na,na,na,na,filler,7/25/14,15:27,na
72514-11L,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/25/14,15:27,1367
72514-11L,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/25/14,15:27,1546
72514-11L,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/25/14,15:27,1201
72514-11L,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/25/14,15:27,957
72514-11L,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/25/14,15:27,38473
72514-11L,1,12,fill2,na,na,na,na,na,na,na,filler,7/25/14,15:27,na
72514-11L,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/25/14,15:27,1389
72514-11L,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/25/14,15:27,1099
72514-11L,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/25/14,15:27,1078
72514-11L,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/25/14,15:27,1191
72514-11L,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/25/14,15:27,1116
72514-11L,1,18,fill3,na,na,na,na,na,na,na,filler,7/25/14,15:27,na
72514-11L,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/25/14,15:27,1167
72514-11L,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/25/14,15:27,1091
72514-11L,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/25/14,15:27,1163
72514-11L,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/25/14,15:27,883
72514-11L,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/25/14,15:27,1443
72514-11L,1,24,fill4,na,na,na,na,na,na,na,filler,7/25/14,15:27,na
72514-11L,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/25/14,15:27,1494
72514-11L,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/25/14,15:27,1341
72514-11L,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/25/14,15:27,1365
72514-11L,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/25/14,15:27,1511
72614-1,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/26/14,11:13,2063
72614-1,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/26/14,11:13,1986
72614-1,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/26/14,11:13,2481
72614-1,2,4,wug,wug,apple,novel,familiar,R,apple,N,MEexperimental,7/26/14,11:13,1803
72614-1,2,5,fill4,na,na,na,na,na,na,na,filler,7/26/14,11:13,na
72614-1,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/26/14,11:13,1692
72614-1,2,7,shovel,modi,shovel,novel,familiar,L,modi,N,MEcontrol,7/26/14,11:13,1898
72614-1,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/26/14,11:13,2119
72614-1,2,9,fep,fep,car,novel,familiar,R,car,N,MEexperimental,7/26/14,11:13,2125
72614-1,2,10,dofa,train,dofa,familiar,novel,L,train,N,MEexperimental,7/26/14,11:13,1769
72614-1,2,11,fill3,na,na,na,na,na,na,na,filler,7/26/14,11:13,na
72614-1,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/26/14,11:13,2154
72614-1,2,13,cat,cat,ball,familiar,familiar,R,ball,N,rec,7/26/14,11:13,4817
72614-1,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/26/14,11:13,5875
72614-1,2,15,cup,dax,cup,novel,familiar,L,dax,N,MEcontrol,7/26/14,11:13,1630
72614-1,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/26/14,11:13,1967
72614-1,2,17,fill2,na,na,na,na,na,na,na,filler,7/26/14,11:13,na
72614-1,2,18,toma,toma,monkey,novel,familiar,L,toma,Y,MEexperimental,7/26/14,11:13,3257
72614-1,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/26/14,11:13,1951
72614-1,2,20,apple,apple,wug,familiar,novel,R,wug,N,MEcontrol,7/26/14,11:13,4901
72614-1,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/26/14,11:13,2472
72614-1,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/26/14,11:13,2085
72614-1,2,23,fill1,na,na,na,na,na,na,na,filler,7/26/14,11:13,na
72614-1,2,24,frog,frog,pifo,familiar,novel,L,frog,Y,MEcontrol,7/26/14,11:13,3626
72614-1,2,25,dax,cup,dax,familiar,novel,L,cup,N,MEexperimental,7/26/14,11:13,4077
72614-1,2,26,car,car,fep,familiar,novel,L,car,Y,MEcontrol,7/26/14,11:13,1783
72614-1,2,27,cookie,baby,cookie,familiar,familiar,R,cookie,Y,rec,7/26/14,11:13,3177
72614-1,2,28,dog,book,dog,familiar,familiar,R,dog,Y,rec,7/26/14,11:13,7708
72614-2,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/26/14,11:30,1545
72614-2,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/26/14,11:30,1220
72614-2,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/26/14,11:30,1318
72614-2,2,4,wug,wug,apple,novel,familiar,L,wug,Y,MEexperimental,7/26/14,11:30,2561
72614-2,2,5,fill4,na,na,na,na,na,na,na,filler,7/26/14,11:30,na
72614-2,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/26/14,11:30,1541
72614-2,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/26/14,11:30,871
72614-2,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/26/14,11:30,824
72614-2,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/26/14,11:30,1616
72614-2,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/26/14,11:30,1566
72614-2,2,11,fill3,na,na,na,na,na,na,na,filler,7/26/14,11:30,na
72614-2,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/26/14,11:30,857
72614-2,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/26/14,11:30,1088
72614-2,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/26/14,11:30,1000
72614-2,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/26/14,11:30,1282
72614-2,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/26/14,11:30,2395
72614-2,2,17,fill2,na,na,na,na,na,na,na,filler,7/26/14,11:30,na
72614-2,2,18,toma,toma,monkey,novel,familiar,L,toma,Y,MEexperimental,7/26/14,11:30,698
72614-2,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/26/14,11:30,1149
72614-2,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/26/14,11:30,322
72614-2,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/26/14,11:30,766
72614-2,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/26/14,11:30,925
72614-2,2,23,fill1,na,na,na,na,na,na,na,filler,7/26/14,11:30,na
72614-2,2,24,frog,frog,pifo,familiar,novel,L,frog,Y,MEcontrol,7/26/14,11:30,1125
72614-2,2,25,dax,cup,dax,familiar,novel,L,cup,N,MEexperimental,7/26/14,11:30,722
72614-2,2,26,car,car,fep,familiar,novel,L,car,Y,MEcontrol,7/26/14,11:30,730
72614-2,2,27,cookie,baby,cookie,familiar,familiar,R,cookie,Y,rec,7/26/14,11:30,1054
72614-2,2,28,dog,book,dog,familiar,familiar,R,dog,Y,rec,7/26/14,11:30,2737
72614-3,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/26/14,11:58,1808
72614-3,2,2,horse,clock,horse,familiar,familiar,R,horse,Y,rec,7/26/14,11:58,992
72614-3,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/26/14,11:58,1193
72614-3,2,4,wug,wug,apple,novel,familiar,L,wug,Y,MEexperimental,7/26/14,11:58,2164
72614-3,2,5,fill4,na,na,na,na,na,na,na,filler,7/26/14,11:58,na
72614-3,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/26/14,11:58,930
72614-3,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/26/14,11:58,931
72614-3,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/26/14,11:58,869
72614-3,2,9,fep,fep,car,novel,familiar,L,fep,Y,MEexperimental,7/26/14,11:58,2153
72614-3,2,10,dofa,train,dofa,familiar,novel,R,dofa,Y,MEexperimental,7/26/14,11:58,1862
72614-3,2,11,fill3,na,na,na,na,na,na,na,filler,7/26/14,11:58,na
72614-3,2,12,monkey,monkey,toma,familiar,novel,L,monkey,Y,MEcontrol,7/26/14,11:58,1019
72614-3,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/26/14,11:58,1425
72614-3,2,14,kreeb,shoe,kreeb,familiar,novel,R,kreeb,Y,MEexperimental,7/26/14,11:58,959
72614-3,2,15,cup,dax,cup,novel,familiar,R,cup,Y,MEcontrol,7/26/14,11:58,1119
72614-3,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/26/14,11:58,1334
72614-3,2,17,fill2,na,na,na,na,na,na,na,filler,7/26/14,11:58,na
72614-3,2,18,toma,toma,monkey,novel,familiar,L,toma,Y,MEexperimental,7/26/14,11:58,1495
72614-3,2,19,train,dofa,train,novel,familiar,R,train,Y,MEcontrol,7/26/14,11:58,1258
72614-3,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/26/14,11:58,952
72614-3,2,21,modi,shovel,modi,familiar,novel,R,modi,Y,MEexperimental,7/26/14,11:58,1524
72614-3,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/26/14,11:58,844
72614-3,2,23,fill1,na,na,na,na,na,na,na,filler,7/26/14,11:58,na
72614-3,2,24,frog,frog,pifo,familiar,novel,L,frog,Y,MEcontrol,7/26/14,11:58,914
72614-3,2,25,dax,cup,dax,familiar,novel,R,dax,Y,MEexperimental,7/26/14,11:58,774
72614-3,2,26,car,car,fep,familiar,novel,L,car,Y,MEcontrol,7/26/14,11:58,339
72614-3,2,27,cookie,baby,cookie,familiar,familiar,R,cookie,Y,rec,7/26/14,11:58,942
72614-3,2,28,dog,book,dog,familiar,familiar,R,dog,Y,rec,7/26/14,11:58,1269
72614-4,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/26/14,12:24,6495
72614-4,2,2,horse,clock,horse,familiar,familiar,L,clock,N,rec,7/26/14,12:24,2894
72614-4,2,3,shoe,kreeb,shoe,novel,familiar,L,kreeb,N,MEcontrol,7/26/14,12:24,2871
72614-4,2,4,wug,wug,apple,novel,familiar,L,wug,Y,MEexperimental,7/26/14,12:24,1697
72614-4,2,5,fill4,na,na,na,na,na,na,na,filler,7/26/14,12:24,na
72614-4,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/26/14,12:24,3591
72614-4,2,7,shovel,modi,shovel,novel,familiar,R,shovel,Y,MEcontrol,7/26/14,12:24,33461
72614-4,2,8,carrot,lamp,carrot,familiar,familiar,R,carrot,Y,rec,7/26/14,12:24,1796
72614-4,2,9,fep,fep,car,novel,familiar,R,car,N,MEexperimental,7/26/14,12:24,1059
72614-4,2,10,dofa,train,dofa,familiar,novel,L,train,N,MEexperimental,7/26/14,12:24,7198
72614-4,2,11,fill3,na,na,na,na,na,na,na,filler,7/26/14,12:24,na
72614-4,2,12,monkey,monkey,toma,familiar,novel,R,toma,N,MEcontrol,7/26/14,12:24,713
72614-4,2,13,cat,cat,ball,familiar,familiar,L,cat,Y,rec,7/26/14,12:24,1431
72614-4,2,14,kreeb,shoe,kreeb,familiar,novel,L,shoe,N,MEexperimental,7/26/14,12:24,1229
72614-4,2,15,cup,dax,cup,novel,familiar,L,dax,N,MEcontrol,7/26/14,12:24,4531
72614-4,2,16,pifo,pifo,frog,novel,familiar,L,pifo,Y,MEexperimental,7/26/14,12:24,5652
72614-4,2,17,fill2,na,na,na,na,na,na,na,filler,7/26/14,12:24,na
72614-4,2,18,toma,toma,monkey,novel,familiar,L,toma,Y,MEexperimental,7/26/14,12:24,2442
72614-4,2,19,train,dofa,train,novel,familiar,L,dofa,N,MEcontrol,7/26/14,12:24,6665
72614-4,2,20,apple,apple,wug,familiar,novel,L,apple,Y,MEcontrol,7/26/14,12:24,12408
72614-4,2,21,modi,shovel,modi,familiar,novel,L,shovel,N,MEexperimental,7/26/14,12:24,3090
72614-4,2,22,lion,lion,table,familiar,familiar,L,lion,Y,rec,7/26/14,12:24,9212
72614-4,2,23,fill1,na,na,na,na,na,na,na,filler,7/26/14,12:24,na
72614-4,2,24,frog,frog,pifo,familiar,novel,L,frog,Y,MEcontrol,7/26/14,12:24,14661
72614-4,2,25,dax,cup,dax,familiar,novel,L,cup,N,MEexperimental,7/26/14,12:24,5844
72614-4,2,26,car,car,fep,familiar,novel,L,car,Y,MEcontrol,7/26/14,12:24,20876
72614-4,2,27,cookie,baby,cookie,familiar,familiar,R,cookie,Y,rec,7/26/14,12:24,9394
72614-4,2,28,dog,book,dog,familiar,familiar,R,dog,Y,rec,7/26/14,12:24,1040
72614-5,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/26/14,12:59,3524
72614-5,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/26/14,12:59,1140
72614-5,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/26/14,12:59,1460
72614-5,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/26/14,12:59,2014
72614-5,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/26/14,12:59,2207
72614-5,1,6,fill1,na,na,na,na,na,na,na,filler,7/26/14,12:59,na
72614-5,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/26/14,12:59,2127
72614-5,1,8,modi,modi,shovel,novel,familiar,R,shovel,N,MEexperimental,7/26/14,12:59,4043
72614-5,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/26/14,12:59,1258
72614-5,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/26/14,12:59,2055
72614-5,1,11,toma,monkey,toma,familiar,novel,L,monkey,N,MEexperimental,7/26/14,12:59,2882
72614-5,1,12,fill2,na,na,na,na,na,na,na,filler,7/26/14,12:59,na
72614-5,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/26/14,12:59,2368
72614-5,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/26/14,12:59,1203
72614-5,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/26/14,12:59,3296
72614-5,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/26/14,12:59,1621
72614-5,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/26/14,12:59,2036
72614-5,1,18,fill3,na,na,na,na,na,na,na,filler,7/26/14,12:59,na
72614-5,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/26/14,12:59,1992
72614-5,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/26/14,12:59,2477
72614-5,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/26/14,12:59,1566
72614-5,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/26/14,12:59,1293
72614-5,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/26/14,12:59,1805
72614-5,1,24,fill4,na,na,na,na,na,na,na,filler,7/26/14,12:59,na
72614-5,1,25,wug,apple,wug,familiar,novel,R,wug,Y,MEexperimental,7/26/14,12:59,2342
72614-5,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/26/14,12:59,1427
72614-5,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/26/14,12:59,1154
72614-5,1,28,bottle,bird,bottle,familiar,familiar,R,bottle,Y,rec,7/26/14,12:59,1762
72614-6,2,1,bottle,bottle,bird,familiar,familiar,L,bottle,Y,rec,7/26/14,13:18,8627
72614-6,2,2,horse,clock,horse,familiar,familiar,L,clock,N,rec,7/26/14,13:18,3177
72614-6,2,3,shoe,kreeb,shoe,novel,familiar,R,shoe,Y,MEcontrol,7/26/14,13:18,10264
72614-6,2,4,wug,wug,apple,novel,familiar,R,apple,N,MEexperimental,7/26/14,13:18,2523
72614-6,2,5,fill4,na,na,na,na,na,na,na,filler,7/26/14,13:18,na
72614-6,2,6,hammer,hammer,sheep,familiar,familiar,L,hammer,Y,rec,7/26/14,13:18,1315
72614-6,2,7,shovel,modi,shovel,novel,familiar,L,modi,N,MEcontrol,7/26/14,13:18,14474
72814-1,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/28/14,11:03,2091
72814-1,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/28/14,11:03,2110
72814-1,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/28/14,11:03,711
72814-1,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/28/14,11:03,2379
72814-1,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/28/14,11:03,1444
72814-1,1,6,fill1,na,na,na,na,na,na,na,filler,7/28/14,11:03,na
72814-1,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/28/14,11:03,2090
72814-1,1,8,modi,modi,shovel,novel,familiar,R,shovel,N,MEexperimental,7/28/14,11:03,2048
72814-1,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/28/14,11:03,1581
72814-1,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/28/14,11:03,1543
72814-1,1,11,toma,monkey,toma,familiar,novel,L,monkey,N,MEexperimental,7/28/14,11:03,3062
72814-1,1,12,fill2,na,na,na,na,na,na,na,filler,7/28/14,11:03,na
72814-1,1,13,pifo,frog,pifo,familiar,novel,L,frog,N,MEexperimental,7/28/14,11:03,2397
72814-1,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/28/14,11:03,1512
72814-1,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/28/14,11:03,2035
72814-1,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/28/14,11:03,2038
72814-1,1,17,monkey,toma,monkey,novel,familiar,L,toma,N,MEcontrol,7/28/14,11:03,1796
72814-1,1,18,fill3,na,na,na,na,na,na,na,filler,7/28/14,11:03,na
72814-1,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/28/14,11:03,2257
72814-1,1,20,fep,car,fep,familiar,novel,L,car,N,MEexperimental,7/28/14,11:03,1816
72814-1,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/28/14,11:03,2662
72814-1,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/28/14,11:03,4944
72814-1,1,23,hammer,sheep,hammer,familiar,familiar,L,sheep,N,rec,7/28/14,11:03,3107
72814-1,1,24,fill4,na,na,na,na,na,na,na,filler,7/28/14,11:03,na
72814-1,1,25,wug,apple,wug,familiar,novel,L,apple,N,MEexperimental,7/28/14,11:03,3287
72814-1,1,26,shoe,shoe,kreeb,familiar,novel,L,shoe,Y,MEcontrol,7/28/14,11:03,1808
72814-1,1,27,horse,horse,clock,familiar,familiar,L,horse,Y,rec,7/28/14,11:03,1394
72814-1,1,28,bottle,bird,bottle,familiar,familiar,L,bird,N,rec,7/28/14,11:03,1837
72814-2,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/28/14,11:29,9225
72814-2,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/28/14,11:29,3802
72814-2,1,3,car,fep,car,novel,familiar,L,fep,N,MEcontrol,7/28/14,11:29,2065
72814-2,1,4,dax,dax,cup,novel,familiar,R,cup,N,MEexperimental,7/28/14,11:29,7398
72814-2,1,5,frog,pifo,frog,novel,familiar,L,pifo,N,MEcontrol,7/28/14,11:29,1265
72814-2,1,6,fill1,na,na,na,na,na,na,na,filler,7/28/14,11:29,na
72814-2,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/28/14,11:29,1751
72814-2,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/28/14,11:29,3001
72814-2,1,9,apple,wug,apple,novel,familiar,L,wug,N,MEcontrol,7/28/14,11:29,958
72814-2,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/28/14,11:29,1622
72814-2,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/28/14,11:29,6241
72814-2,1,12,fill2,na,na,na,na,na,na,na,filler,7/28/14,11:29,na
72814-2,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/28/14,11:29,6971
72814-2,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/28/14,11:29,1133
72814-2,1,15,kreeb,kreeb,shoe,novel,familiar,L,kreeb,Y,MEexperimental,7/28/14,11:29,2339
72814-2,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/28/14,11:29,1422
72814-2,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/28/14,11:29,2345
72814-2,1,18,fill3,na,na,na,na,na,na,na,filler,7/28/14,11:29,na
72814-2,1,19,dofa,dofa,train,novel,familiar,L,dofa,Y,MEexperimental,7/28/14,11:29,2093
72814-2,1,20,fep,car,fep,familiar,novel,R,fep,Y,MEexperimental,7/28/14,11:29,4288
72814-2,1,21,carrot,carrot,lamp,familiar,familiar,L,carrot,Y,rec,7/28/14,11:29,1712
72814-2,1,22,shovel,shovel,modi,familiar,novel,L,shovel,Y,MEcontrol,7/28/14,11:29,1637
72814-2,1,23,hammer,sheep,hammer,familiar,familiar,R,hammer,Y,rec,7/28/14,11:29,2993
72814-2,1,24,fill4,na,na,na,na,na,na,na,filler,7/28/14,11:29,na
